mtWmPoiId,sold,star,deliverTime,minDeliverFee,minFee,brand,overtimePaymentSupported,isNewShopPromotion,extraService,name
2014282,2,0,50,23,120,false,false,0,false,漫步鲜花（榴莲蛋糕）
2057468,17,43,50,70,20,false,false,0,false,鲜果奇缘批发配送中心
694597,16,50,70,6,0,false,false,0,false,韵味多千层蛋糕
1834414,0,0,50,0,0,false,false,0,false,美滋味蛋糕坊
1756619,0,0,50,0,0,false,false,0,false,佰味村月饼糕点
482453,31,0,50,0,0,true,false,0,false,奶油小森（大望路店）
1905190,2,0,50,40,30,false,false,0,false,真格甜品
1478109,9,0,50,45,100,false,false,0,false,有虾有蟹
2325152,11,0,50,15,120,false,false,0,false,梦幻紫蛋糕店
1667625,11,0,35,5,20,false,false,0,true,源稻瓦煲饭
2211888,27,0,50,0,0,false,false,0,false,蝶恋坊蛋糕
211905,9,0,50,10,170,false,false,0,false,Dr.Cake烘焙坊
777441,9,0,36,3,20,false,false,0,false,晋乡面食家常菜
735443,31,44,42,8,50,false,false,0,false,清泰华水业
1945063,28,0,50,35,68,false,false,0,false,优鲜特果品（水果超市）
1240557,200,44,50,18,69,false,false,0,false,冶金超市
590421,14,0,40,0,88,false,false,0,false,茶多美茗茶
2335711,10,0,34,3,15,false,false,0,false,爱的味道蛋糕西饼屋（西苑店）
2114407,83,42,50,9,45,false,false,0,false,御品轩地瓜坊(西直门店)
1956866,4,0,50,50,200,false,false,0,false,集渊居草原羊
1373815,95,45,50,33,108,false,false,0,false,吃货乐园
587003,50,41,55,6,20,false,false,0,true,于记串吧
747876,8,50,40,0,50,false,false,0,false,叶小叶
825718,46,0,50,0,128,false,false,0,false,美之味西点蛋糕
2161670,16,0,50,40,39,false,false,0,false,稻香村（新发地店）
1466154,8,0,40,8,0,false,false,0,false,程诚水店
1667288,38,43,50,0,0,false,false,0,false,汇力发饼屋
1965919,14,0,50,0,0,false,false,0,false,图拉米其林甜点 （朝阳店）
1803379,86,50,50,55,88,false,false,0,false,24小时果蔬生活超市
1405668,2,0,50,0,88,true,false,0,false,快买酒
1907283,153,44,50,35,0,false,false,0,false,惠民水果超市
1402445,104,46,72,15,40,false,false,0,false,果先生水果店
1371125,0,0,50,0,0,false,false,0,false,阳澄湖大闸蟹专卖
1672261,29,50,50,0,0,true,false,0,false,小狐鲜（果切&生鲜 员工福利店）
2024696,24,50,62,5,18,false,false,0,false,ZēZē 杯子蛋糕
1023690,9,0,38,7,20,true,false,0,true,摩提工房（欧美汇店）
2025683,32,0,50,35,0,false,false,0,false,珍鑫鱻生鲜果蔬
653683,0,0,40,0,0,false,false,0,false,久遇进口葡萄酒直营店
1926782,4,0,50,19.9,100,false,false,0,false,路客饭店（小龙虾快餐盖饭）
1443529,4,0,40,0,0,false,false,0,false,久遇进口葡萄酒直营店
1128061,16,45,50,30,100,false,false,0,false,营养果园时尚鲜花
2076038,7,0,50,66,0,false,false,0,false,京通水果之家鲜果配送中心
1762900,2,0,55,4,30,false,false,0,false,快乐购网络超市（水果切）
1802770,47,0,50,35,0,false,false,0,false,水果烟酒超市
2055571,35,46,50,15,0,false,false,0,false,楚先生五谷养生代餐
1617517,63,38,50,35,0,false,false,0,false,老鬼龙虾
830649,1,0,55,5,20,false,false,0,true,燕清园
1520940,18,0,50,35,31,true,false,0,false,哈哈镜（长椿街店）
1865315,2,0,50,0,0,false,false,0,false,缘心蛋糕坊（苏州街店）
197590,5,0,50,35,0,true,false,0,false,D.K.uss营养水果(北京店)
888356,4,0,40,0,59,false,false,0,false,靖天酒城
1996100,7,0,50,0,0,false,false,0,false,法蘭之吻
1379806,11,0,40,28,149,false,false,0,false,幸福公社便利店
1190339,73,45,81,30,300,false,false,0,false,海魔王龙虾（日坛店）
1974037,6,0,50,0,0,false,false,0,false,缘心蛋糕坊（小营店）
2159371,21,50,55,70,0,false,false,0,false,鲜肉果蔬超市
366583,31,43,58,0,0,false,false,0,false,清碧源水站
943655,6,0,40,19,69,false,false,0,false,北京市马兴便民店
1153020,9,0,40,20,100,false,false,0,false,超市发（百万庄店）
2123007,2,0,40,40,0,false,false,0,false,小龚香磨五谷膳食坊
1842077,0,0,40,10,188,false,false,0,false,壹柒壹3
2202944,39,46,58,25,0,false,false,0,false,麦田坊蛋糕店
1834881,30,50,50,0,0,false,false,0,false,七月麦谷蛋糕
166610,347,41,75,28,99,false,false,0,false,武汉黑鸭
2198309,6,0,50,40,0,false,false,0,false,百鲜岛海鲜（京深海鲜总店）
1428896,24,0,40,50,88,false,false,0,false,超市发（双井店）
2272645,7,0,40,45,99,false,false,0,false,平价超市（木樨园店）
1032774,0,0,40,50,0,false,false,0,false,北京溢香酒业
2133230,1,0,50,66,0,false,false,0,false,果意尚品水果批发配送
519151,6,0,46,0,99,false,false,0,false,航通便利店
1117683,59,34,50,10,88,false,false,0,false,千层蛋糕
809583,2,0,50,0,0,false,false,0,false,花秀花香鲜花店
1341415,17,0,40,0,20,false,false,0,false,怡宝专卖店（全城）
1564763,6,0,40,40,168,false,false,0,false,顺达超市
2065326,3,0,40,5,35,false,false,0,false,旺季▪现配茶健康调理中心
677676,26,0,50,30,30,true,false,0,false,哈哈镜超市（广安门店）
2134028,2,0,37,5,20,false,false,0,true,小岩城（中关村店）
1808164,85,50,60,0,0,false,false,0,false,鑫美鲜花店
2006263,129,47,62,0,0,false,false,0,false,七鲜花旗舰店
2122236,1,0,50,40,0,false,false,0,false,溪水园海鲜
2122577,1,0,50,40,0,false,false,0,false,湖霸天海鲜（朝阳店）
2077294,46,48,60,0,0,false,false,0,false,私人订制鲜花店（一分店）
1658068,4,0,40,35,150,false,false,0,false,德国啤酒超市（莲怡园店）
834278,227,49,75,0,0,false,false,0,false,状元阁鲜花
1009812,15,0,40,29,200,false,false,0,false,红酒坊
1882922,201,48,63,0,0,false,false,0,false,源香花坊（海淀店）
1521902,178,49,60,0,0,false,false,0,false,恋人花坊（仟百意）
1271074,12,0,43,66,0,false,false,0,false,俄罗斯特色商店（万源店）
2257418,81,50,60,0,0,false,false,0,false,重庆花艺
1853428,56,45,60,0,0,false,false,0,false,私人定制鲜花店
1344020,12,0,40,0,120,false,false,0,false,酒小二
511550,747,49,62,0,0,true,false,0,false,花千束品牌鲜花馆（北京）
1055324,38,49,65,0,0,false,false,0,false,花间派花坊
595194,22,50,60,0,0,true,false,0,false,尚品花艺（北京店）
1750464,46,50,60,0,0,true,false,0,false,鲜花坊(玫瑰情缘鲜花)
1429294,9,0,50,0,20,true,false,0,false,爱蒂宝鲜果花全城送(北京)
2316339,64,47,60,0,0,false,false,0,false,星期八鲜花
1545794,102,50,60,0,0,false,false,0,false,花美丽鲜花
1246214,124,45,71,0,0,false,false,0,false,火红新奥鲜花店
1043578,189,49,67,0,0,false,false,0,false,爱尚花艺
1723790,88,50,60,0,0,false,false,0,false,心花阁鲜花坊（北京总部店）
2097231,98,49,62,0,0,false,false,0,false,幸福e站鲜花店
861506,23,50,63,0,0,true,false,0,false,花之恋鲜花店
495986,691,48,69,0,0,false,false,0,false,园丁精品鲜花店
911292,12,0,40,0,0,false,false,0,false,文华盛（怡宝专卖店）
1901558,6,0,60,0,0,false,false,0,false,北京御花园鲜花
969304,144,49,60,0,0,false,false,0,false,花卉大厅
1533038,4,0,60,0,0,true,false,0,false,花鼠鲜花（亚运村店）
502620,350,47,82,0,0,true,false,0,false,鼎卉鲜花(总部店）
1080580,54,50,60,0,0,false,false,0,false,芙洛拉鲜花绿植
1020034,97,50,60,0,0,false,false,0,false,花间派花坊
1998771,13,49,60,0,0,false,false,0,false,鲜花绿植
2208949,47,50,60,0,0,false,false,0,false,幸福e站鲜花坊
748117,77,47,60,0,0,true,false,0,false,万佳鲜花(北京店)
1929843,5,0,50,45,200,false,false,0,false,活鱼（石榴园店）
846879,128,50,60,0,0,false,false,0,false,伊诺花房
1992091,34,50,60,0,0,false,false,0,false,aflower朝阳北路店
810473,81,50,75,0,0,false,false,0,false,伊诺鲜花馆
349166,262,46,73,0,0,true,false,0,false,花佳鲜花
2105595,3,0,48,3,15,false,false,0,false,Hollywood Coffee
2067670,2,0,50,50,150,false,false,0,false,本纯食社
1573767,50,49,60,0,0,false,false,0,false,美御花庭鲜花
600729,64,50,60,20,0,false,false,0,false,友谊鲜花礼品店
1212099,109,46,60,0,0,true,false,0,false,花鼠鲜花(北京)
1446428,258,50,63,0,0,false,false,0,false,花田小匠鲜花
2074829,13,0,40,0,0,false,false,0,false,天天水业
2122448,16,50,60,0,0,true,false,0,false,万佳鲜花（惠新店）
403667,38,49,60,0,80,false,false,0,false,芊艺鲜花绿植
456438,103,46,135,0,0,false,false,0,false,北京爱情故事鲜花
1386544,40,50,60,0,0,false,false,0,false,魔幻鲜花
1110880,87,50,60,0,0,false,false,0,false,繁花小筑•高端花店
1944417,0,0,60,0,0,false,false,0,false,宜语花亭鲜花店
1122752,70,45,140,0,0,false,false,0,false,小花匠
2063280,140,49,60,0,0,false,false,0,false,玖号鲜花
2158074,30,46,60,30,0,false,false,0,false,花畦苗铺鲜花
1865018,13,50,60,0,0,false,false,0,false,美洋洋鲜花店
2003976,0,0,60,0,0,false,false,0,false,IF品牌鲜花馆
2432523,2,0,60,0,0,false,false,1,false,薇奢花艺
2313595,1,0,60,10,300,false,false,0,false,万卉源
1590678,9,0,50,19,168,false,false,0,false,悟辣火锅
869805,88,49,64,0,0,false,false,0,false,Aflower鲜花店
1547211,22,0,60,0,0,false,false,0,false,花枝舞鲜花
285281,59,46,60,0,0,false,false,0,false,六六大顺精品鲜花屋
496009,75,47,73,0,0,false,false,0,false,斯蒂温花艺（北京总店）
1461831,15,50,60,0,0,false,false,0,false,花仙搁花艺旗舰店
1545055,6,0,60,0,0,true,false,0,false,维纳斯鲜花（北京朝阳1店）
1698692,0,0,60,0,0,false,false,1,false,馨雨花韵花店
2381443,74,0,60,0,0,true,false,1,false,flowerplus（北京店）
1833819,15,47,60,0,0,false,false,0,false,花花坊
768849,3,0,60,0,0,false,false,0,false,百惠鲜花
2416108,2,0,60,0,0,false,false,1,false,沐百花卉店
1756454,38,50,60,0,0,false,false,0,false,北京诗怡鲜花
986921,0,0,60,10,0,true,false,0,false,先花店（北京海淀区分店）
2280635,0,0,60,0,0,false,false,0,false,爱丽缘鲜花水果店（鼓楼店）
1947187,45,44,60,0,0,false,false,0,false,御缘花艺
1379595,63,46,70,0,49,false,false,0,false,宅预达鲜花&绿植店
1111067,9,0,60,0,0,false,false,0,false,百惠鲜花(总店)
1807145,4,0,60,0,0,true,false,0,false,维纳斯鲜花（北京朝阳5店）
1097723,11,0,60,0,0,false,false,0,false,花火鲜花总部店
792162,21,0,60,0,0,false,false,0,false,鸿金树花艺馆
1709642,4,0,60,0,0,true,false,0,false,香格格鲜花馆（北京）
1875916,203,48,66,0,0,false,false,0,false,艳果鲜花店
661289,67,48,60,0,0,false,false,0,false,珍爱鲜花旗舰店
351728,110,42,81,0,0,true,false,0,false,25小时鲜花店（总部）
2010423,0,0,60,0,0,false,false,0,false,花韵（玫瑰鲜花店）
1514591,5,0,60,0,0,true,false,0,false,花之恋鲜花（总部店）
1506291,22,50,60,0,0,false,false,0,false,花儿速递
2356055,1,0,60,0,0,false,false,0,false,花里花外创意花店
1545051,70,45,60,0,0,true,false,0,false,维纳斯鲜花（北京朝阳店）
2204694,27,50,60,0,0,false,false,0,false,槿漫花卉
1722636,3,0,60,0,20,false,false,0,false,爱莱鲜花店
2000859,6,50,60,0,100,false,false,0,false,诗情花坊
1270440,6,0,60,0,0,true,false,0,false,花为美鲜花（花心花艺）
1965981,1,0,60,0,0,false,false,0,false,花花大世界
1892706,15,0,60,0,0,false,false,0,false,北京御花园鲜花
934452,30,50,60,0,0,false,false,0,false,美涵鲜花总店
1663570,26,48,60,0,0,false,false,0,false,花生活鲜花店
818764,4,0,60,0,0,true,false,0,false,先花店(北京东城区分店)
1683086,0,0,60,9,0,true,false,0,false,全诚花递(大北鲜花店)
1062162,0,0,60,0,0,false,false,0,false,御花缘花艺坊
1533090,17,48,60,0,0,true,false,0,false,花鼠鲜花（凯旋大街）
2032098,0,0,60,0,0,false,false,0,false,苗陆鲜花店（骑河楼店）
1039509,4,0,60,0,0,false,false,0,false,优美鲜花
2070949,1,0,60,0,0,true,false,0,false,花好约缘鲜花店
1370466,21,0,60,0,0,false,false,0,false,草木时空鲜花
911271,17,50,60,0,0,false,false,0,false,花朵美花艺旗舰店
2391633,2,0,40,10,20,false,false,1,false,邦派五金百货
2032206,0,0,60,30,0,false,false,0,false,金丝语•花之苑
1846690,6,0,60,0,0,false,false,0,false,小木屋花店
229784,64,50,60,0,0,false,false,0,false,粉红玫瑰鲜花店
1533086,6,0,60,0,0,true,false,0,false,花鼠鲜花（南十里居店）
783643,5,0,60,0,0,true,false,0,false,妮依然品牌鲜花店(北京)
2009747,3,0,60,100,58,false,false,0,false,百合花苑（百子湾店）
1895442,6,0,50,0,0,false,false,0,false,多美味蛋糕
2122213,15,50,63,0,0,true,false,0,false,万佳鲜花（各庄店）
2421189,7,0,60,0,0,false,false,1,false,Queen’s 定制花朵
1768550,0,0,60,46,50,false,false,0,false,袁梦鲜花店
1692971,1,0,60,0,10,true,false,0,false,一语花香（colour鲜花店）
988637,2,0,60,0,0,false,false,0,false,馨媛鲜花店
1709201,12,0,60,0,0,false,false,0,false,丽芝阳光鲜花坊
1533039,0,0,60,0,0,true,false,0,false,花鼠鲜花（东坝店）
2129020,4,0,60,20,199,false,false,0,false,日光倾城FLOWERS鲜花店
1942907,21,50,60,0,0,false,false,0,false,新颖鲜花（东高地店）
2163407,0,0,60,0,0,true,false,0,false,鲜花坊（花之韵花店）
2404800,11,0,60,0,0,false,false,1,false,淘花源花坊
114184,4,0,63,0,0,true,false,0,false,凯吉利鲜花
2261095,10,50,63,0,0,false,false,0,false,鲜花婚庆
1395647,9,0,60,0,0,true,false,0,false,妮依然品牌鲜花店(北京)
482968,0,0,60,0,0,true,false,0,false,花佰堂（西坝河店）
1251605,3,0,60,0,0,true,false,0,false,香格格鲜花馆（北京）
1784237,9,50,60,0,150,false,false,0,false,花甜喜事鲜花婚庆（良乡店）
1221722,0,0,99,0,0,false,false,0,false,idu鲜花
2151448,1,0,60,45,0,false,false,0,false,爱心花坊高端花艺
1916108,0,0,60,0,0,false,false,0,false,吉鑫园林鲜花店
2340881,3,0,60,0,100,false,false,0,false,韩涵婚礼花艺
1272454,4,0,60,0,0,false,false,0,false,鲜花婚庆
706212,16,41,60,0,0,false,false,0,false,玉霞喜婚庆鲜花
1806629,5,0,60,0,0,true,false,0,false,维纳斯鲜花（北京海淀1店）
754385,6,0,60,25,0,false,false,0,false,北京唯美时光鲜花店
2007746,0,0,60,35,100,false,false,0,false,爱丽娜鲜花
1748957,0,0,60,0,0,false,false,0,false,拾香花艺
2149378,1,0,60,0,0,false,false,0,false,鲜花水果
1997331,0,0,60,25,0,false,false,0,false,拾花记
1889473,0,0,60,8,49,false,false,0,false,幸福花艺花店
502706,6,0,60,0,0,false,false,0,false,花渡鲜花
816891,1,0,60,0,0,true,false,0,false,伊帆花艺（鲜花速递）
1298382,5,0,60,0,0,false,false,0,false,卉卉花艺
1545053,3,0,60,0,0,true,false,0,false,维纳斯鲜花（北京海淀店）
2299014,1,0,60,0,200,false,false,0,false,鲜花语录（ 九州花香）
1698277,0,0,60,0,0,true,false,0,false,花之恋鲜花（鲁港店）
1547272,0,0,60,0,0,false,false,0,false,花道佳鲜花
2053968,0,0,60,0,0,false,false,0,false,花落谁家（丰台店）
1211501,0,0,60,0,0,true,false,0,false,美丽契约鲜花（天怡鲜花分店）
744629,0,0,60,0,0,false,false,0,false,圣思汀花店
1957998,0,0,60,0,0,false,false,0,false,心语鲜花(朱辛庄店)
1780910,15,50,60,0,88,false,false,0,false,朵朵鲜花店
1545052,3,0,60,0,0,true,false,0,false,维纳斯鲜花（北京丰台1店）
2253336,1,0,60,5,80,false,false,0,false,照相鲜花
864648,4,0,60,0,0,false,false,0,false,花缘鲜花店
1511731,6,0,60,0,0,false,false,0,false,爱花苑鲜花速递
1970683,0,0,60,0,0,false,false,0,false,悠然花道
966991,0,0,60,30,0,false,false,0,false,徐婷鲜花店
1876527,0,0,60,0,200,false,false,0,false,掌心花艺工作室cactusflower
2150377,1,0,30,6,35,false,false,0,true,二人锅（五道口店）
2354140,1,0,50,78,0,false,false,0,false,恒瑞生鲜
1049083,0,0,50,22,160,false,false,0,false,大运通力超市
1807320,1,0,60,0,0,true,false,0,false,维纳斯鲜花（北京通州店）
2126851,0,0,40,0,100,false,false,0,false,爱仕图尔美酒
1305041,7,0,50,25,109,false,false,0,false,春小果水果超市
232978,1,0,60,0,0,false,false,0,false,凤城坊鲜花蛋糕店
470290,0,0,55,7,20,true,false,0,true,微咖啡（学研店）
1491676,8,0,30,3,0,false,false,0,false,九朝一品（科学院南路店）
2253556,1,0,60,0,0,true,false,0,false,花为美鲜花（北京花洋旗舰店）
1300815,0,0,60,0,0,false,false,0,false,鲜花
1096124,0,0,60,0,100,false,false,0,false,爱无语
202003,9,0,55,5,20,true,false,0,true,金凤成祥(五道口一店)
554404,11,0,60,0,0,false,false,0,false,千寻鲜花
1996878,2,0,50,65,50,false,false,0,false,彩虹水果批发
1131838,8,0,40,30,58,false,false,0,false,月亮街食品
1313561,0,0,60,20,0,false,false,0,false,天意尚品鲜花
2097345,9,0,50,65,0,false,false,0,false,芬芳水果精品批发
862930,0,0,60,0,80,false,false,0,false,鑫美月鲜花店
470576,0,0,30,5,20,false,false,0,true,金竹轩
1942454,5,0,50,69,50,false,false,0,false,果鲜世界
2004726,0,0,60,0,100,false,false,0,false,九州建华花卉
202005,2,0,55,5,20,true,false,0,true,金凤成祥(五道口三店)
1638616,0,0,41,6,25,false,false,0,true,创启未来 Start Cafe
1465288,0,0,60,20,0,false,false,0,false,kismet鲜花（回龙观店）
2314837,4,0,55,3,15,false,false,0,false,养生五谷脆煎饼
2114841,0,0,59,4,15,false,false,0,false,韩食馆·料理烤肉
2248771,1,0,60,0,22,false,false,0,false,奇迹花园
1872421,0,0,50,25,40,false,false,0,false,嘉禾圣鑫冻品
420312,0,0,34,3,20,false,false,0,false,健康夥食
875603,0,0,60,0,0,false,false,0,false,鲜花坊
202018,3,0,55,5,20,true,false,0,true,金凤成祥(畅春园店)
1981024,0,0,60,0,0,false,false,0,false,北京玛莉莎花艺园
2094386,1,0,60,0,0,false,false,0,false,鲜花水果
2263850,5,0,60,20,100,false,false,0,false,彩虹鲜花
1916073,0,0,55,5,20,true,false,0,true,快买酒(利民华明店)
1962448,4,0,40,45,168,false,false,0,false,便利超市
1322634,4,0,55,3,20,false,false,0,false,霍记驴肉火烧
1127754,6,0,60,0,0,false,false,0,false,花火鲜花（新港花店）
2294138,1,0,60,0,0,true,false,0,false,花点时间（北京店）
2007962,0,0,60,0,50,false,false,0,false,鲜花坊
1280806,0,0,60,30,100,false,false,0,false,the wild花店（三里屯店）
1115869,0,0,55,5,20,true,false,0,true,法派1855（融科中心店）
2011618,2,0,60,0,0,false,false,0,false,唯忆永生花专卖店
1881493,5,0,30,6,20,false,false,0,true,果哆哆水果店(展春园小区店)
1916062,0,0,55,7,20,true,false,0,true,快买酒(红美宜佳店)
1341607,0,0,55,5,20,false,false,0,true,极客咖啡
1846756,4,0,55,2,0,false,false,0,false,奇豆之恋·饮品店
1205488,11,0,50,45,158,false,false,0,false,飨天下（口味小龙虾）
1205491,1,0,60,0,0,true,false,0,false,花之恋鲜花（小薇花艺）
1808474,0,0,60,50,20,false,false,0,false,花语木（专业定制花礼）
898963,0,0,40,1,500,false,false,0,false,乐勤家（红酒、葡萄酒、海外直供）
2336940,0,0,60,25,150,false,false,0,false,垛花溪(北服店)
1756981,3,0,50,19,80,false,false,0,false,南国海鲜
801927,9,0,40,10,0,false,false,0,false,北京王永军水店（全程配送）
2021066,0,0,60,0,0,false,false,0,false,假日花坊鲜花店
2080089,4,0,50,9,40,false,false,0,false,101西餐厅（五道口店）
1874251,4,0,45,5,20,false,false,0,true,德州扒鸡（五道口店）
238873,15,0,50,0,100,true,false,0,false,GANSO元祖蛋糕（望京西路店）
1788861,0,0,55,5,20,false,false,0,true,锅说一次用油重庆老火锅（清华店）
2048787,1,0,60,15,0,false,false,0,false,英凯超花艺&鲜花
1207041,1,0,50,20,99,false,false,0,false,幺米寿司·三文鱼
2099936,0,0,60,0,0,false,false,0,false,馨香苑鲜花
938059,4,0,60,0,0,false,false,0,false,春城花店
693706,0,0,50,18,150,false,false,0,false,小田水产海鲜行
2412092,0,0,55,3,15,false,false,1,false,绝味陕南（五道口店）
570285,18,0,31,5,20,true,false,0,true,辣家私厨
2169072,24,0,30,5,20,false,false,0,true,虾吃虾涮（五道口店）
2208744,9,0,50,15,40,false,false,0,false,果好味（西四店）
2442512,0,0,55,3,15,false,false,1,false,传厨台湾拔丝蛋糕（五道口店）
1353863,0,0,55,4,15,false,false,0,false,不错三明治（五道口店）
1776720,4,0,60,0,0,false,false,0,false,草木时空鲜花_北京
648965,8,0,36,6,20,false,false,0,true,东北山沟沟家常菜(串吧)
1853271,0,0,60,0,0,true,false,0,false,花之恋鲜花（南路店）
1160151,1,0,50,26,0,true,false,0,false,仙外鲜小海鲜（簋街形象店）
2067598,0,0,60,0,200,false,false,0,false,魏微花卉
1023204,0,0,60,0,50,false,false,0,false,满天星花艺
1882562,5,0,55,4,15,false,false,0,false,流凉时光水果店
1983215,0,0,60,0,0,false,false,0,false,唯美鲜花坊
1948353,1,0,50,48,100,false,false,0,false,农夫果园
1371566,0,0,60,10,0,false,false,0,false,浪漫星空鲜花店（东大街店）
1853276,0,0,60,15,0,true,false,0,false,花之恋鲜花（总部店）
562375,6,0,55,5,20,false,false,0,true,华清缘主题餐厅
858026,0,0,60,0,100,false,false,0,false,金福花艺
1554862,2,0,50,45,100,false,false,0,false,阳澄湖大闸蟹
2415149,0,0,50,6,30,false,false,1,false,家园炸串吧
2079061,1,0,60,0,0,false,false,0,false,马甸花卉
1642467,5,0,30,5,20,false,false,0,true,风波庄
779733,3,0,50,0,188,true,false,0,false,每实蛋糕（北京店）
1697774,0,0,60,0,0,true,false,0,false,花之恋鲜花（光明店）
1890508,10,0,50,10,0,true,false,0,false,燕澜坞 • 鲜炖燕窝
571297,11,0,50,7,120,false,false,0,false,嘎嘎辣鸭脖
1886516,2,0,55,5,0,false,false,0,false,自信哥大鸡排
1051699,4,0,50,20,50,false,false,0,false,果运来水果（新街口店）
379251,0,0,50,15,48,false,false,0,false,大军水果配送
1000569,0,0,60,8,0,false,false,0,false,欣欣花艺
2186109,3,0,50,40,0,false,false,0,false,扬恩辣事（A慕涵）
286913,3,0,40,0,100,true,false,0,false,好想你枣专卖店
922471,0,0,40,10,200,false,false,0,false,鸿福茶业
2079629,1,0,50,28,150,false,false,0,false,东北大姐海鲜
1463831,0,0,60,0,0,false,false,0,false,浪漫鲜花店
2212704,0,0,60,6,150,false,false,0,false,京典尚东花艺工作室
566629,0,0,40,15,200,false,false,0,false,富乐顿酒庄一酒到家
723240,0,0,55,9,30,true,false,0,true,DQ(肖家河)
1194447,7,0,30,5,40,false,false,0,true,阿咪啄啄
1676507,13,0,50,10,99,false,false,0,false,蛋糕博士烘焙公馆（莲花桥店）
1634489,3,0,55,6,20,false,false,0,true,可C可D（鲜榨果汁）
960733,36,47,43,4,15,false,false,0,false,小宝驴肉火烧黄焖鸡米饭
1966630,5,0,41,5,20,false,false,0,true,慧聚咖啡（中西式简餐）
2269234,11,38,55,5,20,false,false,0,true,巫山烤全鱼
1341504,49,34,65,4,20,false,false,0,false,酸辣粉
2412093,10,0,50,30,100,false,false,1,false,明洞邦雪冰
2317040,141,47,50,36,150,true,false,0,false,村上一屋日料寿司（尚都店）
2298584,41,50,53,5,50,false,false,0,false,榴莲哥蛋糕（大钟寺店）
2369326,9,0,50,0,0,false,false,1,false,味美多蛋糕坊（太月园店）
2298422,4,0,50,0,0,false,false,0,false,麦利红西饼屋
2321813,1,0,55,7,20,false,false,0,true,汪汪星萌宠物店
1383132,447,47,33,4,0,false,false,0,false,山城渝味
424765,0,0,50,10,118,false,false,0,false,猫蒲夜宴（西城店）
1885247,0,0,50,14,30,false,false,0,false,黍离农场
1846140,0,0,60,0,0,true,false,0,false,花为美鲜花（花儿陪你）
2105379,4,0,42,3,20,false,false,0,false,土豆粉
2105379,4,0,42,3,20,false,false,0,false,土豆粉
2197988,1,0,50,3,15,true,false,0,false,亚惠美食（知春路店）
1639402,394,46,45,5,30,false,false,0,false,蜀湘坊
1946086,0,0,55,3,0,false,false,0,false,么么哒超市（水果切）
1321935,0,0,55,6,20,false,false,0,true,佳沃优选品质生活馆（中关村店）
2379375,106,41,32,4,0,false,false,1,false,山西刀削面
986759,98,49,50,6,20,false,false,0,false,名客佳大鸡排
801679,0,0,72,4,0,false,false,0,false,遇叶（清华店）
1612201,65,0,34,5,20,false,false,0,true,山城宴遇
2227846,1213,45,34,4,0,false,false,0,false,Sunshine Taste
1898480,1,0,50,26,50,false,false,0,false,国米水果店
1564700,201,46,66,13,0,false,false,0,false,忍者水果（鲜果切）
2162817,0,0,55,3,0,false,false,0,false,馨食尚营养自选快餐
1911234,0,0,50,15,50,false,false,0,false,南粤大地水果批发
1386817,1,0,60,0,90,false,false,0,false,花花草草那些事儿
761490,0,0,44,6,20,false,false,0,true,西园海鲜大酒楼
1603304,0,0,36,4,0,false,false,0,false,小火慢炖排骨米饭
1668414,148,47,66,30,150,false,false,0,false,苏先生的虾（小龙虾外卖）
1634222,19,0,30,4,0,false,false,0,false,咖喱小厨
485749,259,49,50,16,38,false,false,0,false,川源海鲜烧烤
2223691,39,50,55,5,20,true,false,0,true,串亭烧烤居酒屋（中关村店）
2019337,467,45,50,30,158,false,false,0,false,老冯烧烤城
880054,19,50,38,4,0,true,false,0,false,斑马饮品
2077885,0,0,42,3,20,false,false,0,false,汪星人韩式炸鸡
1061854,0,0,60,0,0,false,false,0,false,爱时最美鲜花
1061854,0,0,60,0,0,false,false,0,false,爱时最美鲜花
516128,5,0,50,5,68,false,false,0,false,美食美味炸鸡店
2144620,777,48,65,30,200,false,false,0,false,倍儿鲜挪威三文鱼·日料寿司
2004022,17,0,30,6,20,false,false,0,true,老张牛肉面
951393,89,41,75,26,89,false,false,0,false,夜来香水果
2228192,49,47,50,15,40,false,false,0,false,志慧友水果超市
2417723,2,0,50,29,99,false,false,1,false,有间虾铺
1691417,0,0,50,20,50,false,false,0,false,与Ta时光
1841538,494,47,53,8,58,false,false,0,false,望京小腰北航串吧
2378814,0,0,55,3,0,false,false,1,false,陕北羊汤
1001704,0,0,50,15,99,false,false,0,false,果之缘
1538566,115,45,57,6,0,false,false,0,false,赛百味
1977655,191,45,55,2,20,false,false,0,false,优优西餐屋
1673296,0,0,47,3,0,false,false,0,false,无饿不做
2180760,728,43,38,4,0,false,false,0,false,佳味简餐（中关村店）
1457302,0,0,31,4,15,true,false,0,false,刁四藤椒麻辣烫
1472599,0,0,50,8,58,false,false,0,false,果儿鲜果蔬超市（次日配送）
1920476,0,0,43,6,20,false,false,0,true,REDGAS CLUB红（川式料理）
2303096,88,45,50,16,68,false,false,0,false,烧烤岁月
1001604,0,0,30,5,20,true,false,0,true,首尔798
202019,0,0,55,5,20,true,false,0,true,金凤成祥(左岸店)
911328,10,0,40,0,0,false,false,0,false,清碧源（景田专卖店）
1924151,0,0,55,3,0,false,false,0,false,糖分动漫主题甜品小吃
2357481,0,0,60,0,0,true,false,1,false,一家花店（北京店）
1526219,294,44,35,4,0,false,false,0,false,龙凤卷春饼
626521,0,0,55,6,20,true,false,0,true,恒河印度餐厅（成府店）
1099813,14,0,50,0,130,false,false,0,false,星期六烘焙
