,lng,lat,mtWmPoiId,sold,star,deliverTime,minDeliverFee,minFee,brand,overtimePaymentSupported,isNewShopPromotion,extraService,name
286,116.34,39.94,1267029,3526,43,39,5,15,false,false,0,false,"一锅鲜麻辣香锅"
287,116.34,39.94,2422,3517,43,41,4.5,25,false,false,0,false,"木桶传奇"
288,116.34,39.94,597529,3256,47,35,3,15,true,false,0,false,"张亮麻辣烫（交大店）"
289,116.34,39.94,1683185,3252,45,38,5,15,false,false,0,false,"避风港港式餐厅(护国寺店)"
290,116.34,39.94,2043954,3079,48,38,5,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（人民大学店）"
291,116.35,39.94,721751,9413,45,35,4,15,true,false,0,false,"张亮麻辣烫（大钟寺店）"
292,116.35,39.94,971211,9184,45,31,3,15,true,false,0,false,"田老师红烧肉(海淀交大店)"
293,116.35,39.94,114591,7771,48,39,4,25,true,false,0,false,"德克士（阜成门店）"
294,116.35,39.94,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
295,116.35,39.94,1185563,6057,47,34,3,15,true,false,0,false,"凉皮先生（西直门凯德店）"
296,116.35,39.94,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
297,116.35,39.94,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
298,116.35,39.94,998212,5467,47,36,8,30,false,false,0,false,"小俩口烤肉拌饭"
299,116.35,39.94,943862,5185,47,68,8,0,true,false,0,false,"老很芒"
300,116.35,39.94,271435,4970,47,48,7,30,true,false,0,true,"京味斋(小西天店)"
301,116.35,39.94,70387,4520,45,35,3,0,false,false,0,false,"黄焖鸡米饭（西直门店）"
302,116.35,39.94,1111337,4472,46,40,3,20,false,false,0,false,"成都烤肉拌饭·炸鸡桶饭"
303,116.35,39.94,293067,4446,48,30,4,15,true,false,0,false,"魏家凉皮(护国寺店)"
304,116.35,39.94,256860,4240,42,33,3,0,false,false,0,false,"张亮麻辣烫阜成门店"
305,116.35,39.94,1331286,4065,48,34,4,15,true,false,0,false,"原味觉醒·健康餐（四道口店）"
306,116.35,39.94,414836,3957,48,40,7,20,true,false,0,true,"海盗虾饭（魏公村店）"
307,116.35,39.94,651617,3946,47,34,4,15,false,false,0,false,"东北老杨麻辣拌"
308,116.35,39.94,1820333,3913,48,33,3,15,true,false,0,false,"虾饭先生（西直门店）"
309,116.35,39.94,297833,3678,47,33,6,20,true,false,0,true,"南京大牌档(西直门凯德店)"
310,116.35,39.94,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
311,116.35,39.94,2422,3517,43,41,4.5,25,false,false,0,false,"木桶传奇"
312,116.35,39.94,1965621,3509,47,32,5,20,true,false,0,true,"金渝川菜（交大店）"
313,116.35,39.94,1124121,3493,48,30,5,20,true,false,0,true,"西少爷肉夹馍(西直门凯德MALL店)"
314,116.35,39.94,165237,3446,45,46,6,35,false,false,0,false,"大食堂"
315,116.35,39.94,2161169,3341,48,30,6,20,true,false,0,true,"南城香 (新街口店)"
316,116.36,39.94,721751,9413,45,35,5,15,true,false,0,false,"张亮麻辣烫（大钟寺店）"
317,116.36,39.94,971211,9184,45,31,3,15,true,false,0,false,"田老师红烧肉(海淀交大店)"
318,116.36,39.94,114591,7771,48,39,4,25,true,false,0,false,"德克士（阜成门店）"
319,116.36,39.94,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
320,116.36,39.94,1185563,6057,47,34,3,15,true,false,0,false,"凉皮先生（西直门凯德店）"
321,116.36,39.94,864547,5907,47,40,5,0,true,false,0,false,"大东北烤肉拌饭（西单店）"
322,116.36,39.94,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
323,116.36,39.94,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
324,116.36,39.94,943862,5185,47,68,8,0,true,false,0,false,"老婆很芒"
325,116.36,39.94,271435,4970,47,44,6,30,true,false,0,true,"京味斋(小西天店)"
326,116.36,39.94,70387,4520,45,35,3,0,false,false,0,false,"黄焖鸡米饭（西直门店）"
327,116.36,39.94,293067,4446,48,30,4,15,true,false,0,false,"魏家凉皮(护国寺店)"
328,116.36,39.94,256860,4240,42,33,3,0,false,false,0,false,"张亮麻辣烫阜成门店"
329,116.36,39.94,1820333,3913,48,33,3,15,true,false,0,false,"虾饭先生（西直门店）"
330,116.36,39.94,297833,3678,47,33,6,20,true,false,0,true,"南京大牌档(西直门凯德店)"
331,116.36,39.94,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
332,116.36,39.94,1965621,3509,47,34,5,20,true,false,0,true,"金渝川菜（交大店）"
333,116.36,39.94,1124121,3493,48,30,5,20,true,false,0,true,"西少爷肉夹馍(西直门凯德MALL店)"
334,116.36,39.94,165237,3446,45,46,6,30,false,false,0,false,"大食堂"
335,116.36,39.94,2161169,3341,48,30,5,20,true,false,0,true,"南城香 (新街口店)"
336,116.36,39.94,597529,3256,47,35,3,15,true,false,0,false,"张亮麻辣烫（交大店）"
337,116.36,39.94,1683185,3252,45,38,3,15,false,false,0,false,"避风港港式餐厅(护国寺店)"
338,116.36,39.94,992459,3049,46,41,5,20,true,false,0,true,"绿茶餐厅（北京西直门凯德MALL店）"
339,116.36,39.94,508811,2987,45,31,3,0,false,false,0,false,"辣妹子湘菜馆（展览路店）"
340,116.37,39.94,971211,9184,45,31,4,15,true,false,0,false,"田老师红烧肉(海淀交大店)"
341,116.37,39.94,114591,7771,48,39,8,40,true,false,0,false,"德克士（阜成门店）"
342,116.37,39.94,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
343,116.37,39.94,1185563,6057,47,34,3,15,true,false,0,false,"凉皮先生（西直门凯德店）"
344,116.37,39.94,864547,5907,47,40,5,0,true,false,0,false,"大东北烤肉拌饭（西单店）"
345,116.37,39.94,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
346,116.37,39.94,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
347,116.37,39.94,943862,5185,47,68,8,0,true,false,0,false,"老婆很芒"
348,116.37,39.94,271435,4970,47,48,7,30,true,false,0,true,"京味斋(西天店)"
349,116.37,39.94,70387,4520,45,35,3,0,false,false,0,false,"黄焖鸡米饭（西直门店）"
350,116.37,39.94,293067,4446,48,30,4,15,true,false,0,false,"魏家凉皮(护国寺店)"
351,116.37,39.94,256860,4240,42,33,4,0,false,false,0,false,"张亮麻辣烫阜成门店"
352,116.37,39.94,1820333,3913,48,33,3,15,true,false,0,false,"虾饭先生（西直门店）"
353,116.37,39.94,297833,3678,47,38,6,20,true,false,0,true,"南京大牌档(西直门凯德店)"
354,116.37,39.94,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
355,116.37,39.94,1124121,3493,48,33,5,20,true,false,0,true,"西少爷肉夹馍(西直门凯德MALL店)"
356,116.37,39.94,165237,3446,45,46,6,30,false,false,0,false,"大食堂"
357,116.37,39.94,2161169,3341,48,30,5,20,true,false,0,true,"南城香 (新街口店)"
358,116.37,39.94,597529,3256,47,35,3,15,true,false,0,false,"张亮麻辣烫（交大店）"
359,116.37,39.94,1683185,3252,45,38,3,15,false,false,0,false,"避风港港式餐厅(护国寺店)"
360,116.37,39.94,992459,3049,46,45,5,20,true,false,0,true,"绿茶餐厅（北京西直门凯德MALL店）"
361,116.37,39.94,508811,2987,45,31,4,0,false,false,0,false,"辣妹子湘菜馆（展览路店）"
362,116.37,39.94,10061,2949,48,42,7,35,false,false,0,false,"面和抄手（交大店）"
363,116.37,39.94,869477,2923,47,38,7,30,true,false,0,false,"凉皮先生（西单店）"
364,116.38,39.94,114591,7771,48,39,8,40,true,false,0,false,"德克士（阜成门店）"
365,116.38,39.94,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
366,116.38,39.94,864547,5907,47,40,5,0,true,false,0,false,"大东北烤肉拌饭（西单店）"
367,116.38,39.94,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
368,116.38,39.94,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
369,116.38,39.94,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
370,116.38,39.94,70387,4520,45,35,3,0,false,false,0,false,"黄焖鸡米饭（西直门店）"
371,116.38,39.94,293067,4446,48,30,4,15,true,false,0,false,"魏家凉皮(护国寺店)"
372,116.38,39.94,1820333,3913,48,33,4,15,true,false,0,false,"虾饭先生（西直门店"
373,116.38,39.94,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
374,116.38,39.94,165237,3446,45,46,6,30,false,false,0,false,"大食堂"
375,116.38,39.94,2161169,3341,48,30,5,20,true,false,0,true,"南城香 (新街口店)"
376,116.38,39.94,597529,3256,47,35,4,15,true,false,0,false,"张亮麻辣烫（交大店）"
377,116.38,39.94,1683185,3252,45,38,3,15,false,false,0,false,"避风港港式餐厅(护国寺店)"
378,116.38,39.94,869477,2923,47,38,7,30,true,false,0,false,"凉皮先生（西单店）"
379,116.38,39.94,132342,2731,48,30,4,20,true,false,0,false,"亚米荟盐酥鸡（北师大店）"
380,116.38,39.94,1084989,2687,46,43,5,0,true,false,0,false,"小火慢炖排骨米饭"
381,116.38,39.94,857740,2459,45,35,3,0,false,false,0,false,"黄焖鸡米饭(新街口店)"
382,116.38,39.94,320286,2443,48,45,7,0,true,false,0,false,"吉野家(新街口店)"
383,116.38,39.94,877491,2424,47,38,4,15,true,false,0,false,"赛百味（西直门凯德店）"
384,116.38,39.94,456391,2399,48,58,29,88,true,false,0,false,"首迩紫菜包饭（总部基地店）"
385,116.38,39.94,1406703,2283,49,89,25,158,true,false,0,false,"河风精致寿司"
386,116.38,39.94,112762,2277,48,30,6,20,true,false,0,true,"嘉和一品粥(南草厂店)"
387,116.39,39.94,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
388,116.39,39.94,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
389,116.39,39.94,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
390,116.39,39.94,1758797,5255,45,39,5,15,false,false,0,false,"美食美客麻辣香锅（和平里店）"
391,116.39,39.94,943862,5185,47,67,8,0,true,false,0,false,"老婆很芒"
392,116.39,39.94,70387,4520,45,35,3,0,false,false,0,false,"黄焖鸡米饭（西直门店）"
393,116.39,39.94,293067,4446,48,30,4,15,true,false,0,false,"魏家凉皮(护国寺店)"
394,116.39,39.94,1820333,3913,48,33,5,15,true,false,0,false,"虾饭先生（西直门店）"
395,116.39,39.94,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜切"
396,116.39,39.94,165237,3446,45,46,6,35,false,false,0,false,"大食堂"
397,116.39,39.94,2161169,3341,48,30,5,20,true,false,0,true,"南城香 (新街口店)"
398,116.39,39.94,1683185,3252,45,38,3,15,false,false,0,false,"避风港港式餐厅(护国寺店)"
399,116.39,39.94,1101297,2866,43,35,5,0,false,false,0,false,"云南过桥米线(东四十二条店)"
400,116.39,39.94,857740,2459,45,35,3,0,false,false,0,false,"黄焖鸡米饭(新街口店)"
401,116.39,39.94,877491,2424,47,38,5,15,true,false,0,false,"赛百味（西直门凯德店）"
402,116.39,39.94,456391,2399,48,58,29,88,true,false,0,false,"首迩紫菜包饭（总部基地店）"
403,116.39,39.94,761442,2332,49,49,28,30,false,false,0,false,"果想你（箭送）"
404,116.39,39.94,1406703,2283,49,89,10,98,true,false,0,false,"河风精致寿司"
405,116.39,39.94,224027,2253,47,56,7,0,false,false,0,false,"麻辣村.麻辣香锅烤鱼"
406,116.39,39.94,1984146,2241,45,32,7,20,true,false,0,true,"金百万美食MALL（官园店）"
407,116.39,39.94,202314,2194,47,75,20,0,false,false,0,false,"辣私房（小龙虾海鲜外卖）"
408,116.39,39.94,231062,2169,48,33,3,0,false,false,0,false,"恩泽源盐酥鸡&汉堡"
409,116.39,39.94,530685,2167,48,107,0,0,true,false,0,false,"美味可口蛋糕"
410,116.4,39.94,1304048,11850,42,40,4,15,false,false,0,false,"聚福居"
411,116.4,39.94,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
412,116.4,39.94,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
413,116.4,39.94,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
414,116.4,39.94,1758797,5255,45,39,4,15,false,false,0,false,"美食美客麻辣香锅（和平里店）"
415,116.4,39.94,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
416,116.4,39.94,70387,4520,45,35,4,0,false,false,0,false,"黄焖鸡米饭（西直门店）"
417,116.4,39.94,688621,4025,46,34,7,20,true,false,0,true,"粗粮人家（东直门店）"
418,116.4,39.94,613230,3592,43,40,4,15,false,false,0,false,"鸿福饺子馆"
419,116.4,39.94,1081706,3564,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
420,116.4,39.94,165237,3446,45,46,6,35,false,false,0,false,"大食堂"
421,116.4,39.94,2161169,3341,48,31,6,20,true,false,0,true,"南城香 (新街口店)"
422,116.4,39.94,1683185,3252,45,38,4,15,false,false,0,false,"避风港港式餐厅(护国寺店)"
423,116.4,39.94,2042427,3120,47,38,5,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（朝阳门店）"
424,116.4,39.94,1101297,2866,43,35,4,0,false,false,0,false,"云南过桥米线(东四十二条店)"
425,116.4,39.94,724250,2484,47,31,6,20,true,false,0,true,"永和大王（东四十条店BJ059）"
426,116.4,39.94,857740,2459,45,35,3,0,false,false,0,false,"黄焖鸡米饭(新街口店)"
427,116.4,39.94,1602485,2450,49,49,6,20,false,false,0,false,"茶尼玛（新美食街）"
428,116.4,39.94,1543323,2449,47,31,5,15,false,false,0,false,"靠谱排骨脆皮鸡烤肉饭"
429,116.4,39.94,2300,2437,47,41,17,80,false,false,0,false,"红烧肉传奇"
430,116.4,39.94,761442,2332,49,49,28,30,false,false,0,false,"果想你（箭送）"
431,116.4,39.94,1406703,2283,49,87,10,98,true,false,0,false,"河风精致寿司"
432,116.4,39.94,1751597,2263,46,35,4,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（和平里店）"
433,116.41,39.94,1304048,11850,42,40,3,15,false,false,0,false,"聚福居"
434,116.41,39.94,1002498,8115,48,35,3,15,true,false,0,false,"凉皮先生（东四店）"
435,116.41,39.94,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
436,116.41,39.94,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
437,116.41,39.94,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
438,116.41,39.94,1758797,5255,45,39,3,15,false,false,0,false,"美食美客麻辣香锅（和平里店）"
439,116.41,39.94,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
440,116.41,39.94,778254,4989,47,37,4,15,true,false,0,false,"凉皮先生（东单店）"
441,116.41,39.94,1978301,4602,43,36,4,15,true,false,0,false,"张亮麻辣烫(工体北路店）"
442,116.41,39.94,688621,4025,46,31,5,20,true,false,0,true,"粗粮人家（东直门店）"
443,116.41,39.94,735543,3849,45,37,4,15,true,false,0,false,"焦耳·川式快餐（银河SOHO店）"
444,116.41,39.94,1191717,3803,46,40,4,15,true,false,0,false,"凉皮先生（朝阳门店）"
445,116.41,39.94,613230,3592,43,40,3,15,false,false,0,false,"鸿福饺子馆"
446,116.41,39.94,1122868,3567,45,39,7,20,false,false,0,true,"麻辣香锅（北京INN店）"
447,116.41,39.94,1081706,3564,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
448,116.41,39.94,754810,3508,46,42,5,20,true,false,0,false,"熊三拌饭"
449,116.41,39.94,1683185,3252,45,38,5,15,false,false,0,false,"避风港港式餐厅(护国寺店)"
450,116.41,39.94,2042427,3120,47,38,4,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（朝阳门店）"
451,116.41,39.94,1572311,2971,48,33,3,20,true,false,0,false,"熊三拌饭（和平里店）"
452,116.41,39.94,1649639,2904,47,33,6,20,true,false,0,true,"小恒水饺（东直门银座店）"
453,116.41,39.94,1101297,2866,43,35,3,0,false,false,0,false,"云南过桥米线(东四十二条店)"
454,116.41,39.94,2027106,2844,48,49,5,30,false,false,0,false,"悟空鲜果"
455,116.41,39.94,866213,2750,47,31,5,20,true,false,0,true,"花家怡园（东直门店）"
456,116.41,39.94,1243810,2523,42,39,4,15,false,false,0,false,"口福餐厅（朝阳门店）"
457,116.42,39.94,1304048,11850,42,40,3,15,false,false,0,false,"聚福居"
458,116.42,39.94,1002498,8115,48,35,3,15,true,false,0,false,"凉皮先生（东四店）"
459,116.42,39.94,164948,6351,48,61,6,20,true,false,0,false,"果腿儿鲜果切"
460,116.42,39.94,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
461,116.42,39.94,585202,5760,41,47,4,15,true,false,0,false,"田老师红烧肉（朝阳门银河soho）"
462,116.42,39.94,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
463,116.42,39.94,1758797,5255,45,39,3,15,false,false,0,false,"美食美客麻辣香锅（和平里店）"
464,116.42,39.94,943862,5185,47,67,6,0,true,false,0,false,"老婆很芒"
465,116.42,39.94,1491375,5018,46,36,4,20,true,false,0,false,"张姐烤肉拌饭左家庄店）"
466,116.42,39.94,778254,4989,47,37,4,15,true,false,0,false,"凉皮先生（东单店）"
467,116.42,39.94,1978301,4602,43,36,3,15,true,false,0,false,"张亮麻辣烫(工体北路店）"
468,116.42,39.94,518165,4434,45,47,5,20,false,false,0,false,"老吕驴肉火烧"
469,116.42,39.94,688621,4025,46,30,5,20,true,false,0,true,"粗粮人家（东直门店）"
470,116.42,39.94,735543,3849,45,37,4,15,true,false,0,false,"焦耳·川式快餐（银河SOHO店）"
471,116.42,39.94,1191717,3803,46,40,4,15,true,false,0,false,"凉皮先生（朝阳门店）"
472,116.42,39.94,63976,3802,46,39,5,20,false,false,0,false,"桂林米粉"
473,116.42,39.94,613230,3592,43,40,3,15,false,false,0,false,"鸿福饺子馆"
474,116.42,39.94,1122868,3567,45,35,6,20,false,false,0,true,"麻辣香锅（北京INN店）"
475,116.42,39.94,1081706,3564,48,60,6,20,true,false,0,false,"果腿儿鲜果切"
476,116.42,39.94,754810,3508,46,42,4,20,true,false,0,false,"熊三拌饭"
477,116.42,39.94,1088060,3364,44,39,5,15,true,false,0,false,"大东北烤肉拌饭（三元桥店）"
478,116.42,39.94,2042427,3120,47,38,3,15,true,false,0,false,"缘来赫赫小厨麻辣香锅（朝阳门店）"
479,116.42,39.94,1572311,2971,48,33,3,20,true,false,0,false,"熊三拌饭（和平里店）"
480,116.42,39.94,1649639,2904,47,30,5,20,true,false,0,true,"小恒水饺（东直门银座店）"
481,116.33,39.93,971211,9184,45,31,4,15,true,false,0,false,"田老师红烧肉(海淀交大店)"
482,116.33,39.93,114591,7771,48,39,4,25,true,false,0,false,"德克士（阜成门店）"
483,116.33,39.93,164948,6351,48,61,8,20,true,false,0,false,"果腿儿鲜果切"
484,116.33,39.93,1185563,6057,47,34,4,15,true,false,0,false,"凉皮先生（西直门凯德店）"
485,116.33,39.93,19177,5836,47,67,20,0,true,false,0,false,"麻辣诱惑·麻辣小龙虾·麻小外卖"
486,116.33,39.93,12721,5749,48,37,26,0,false,false,0,false,"极速汉堡"
487,116.33,39.93,271455,5560,47,51,6,20,true,false,0,true,"京味斋(月坛店)"
488,116.33,39.93,998212,5467,47,36,6,20,false,false,0,false,"小俩口烤肉拌饭"
489,116.33,39.93,943862,5185,47,68,8,0,true,false,0,false,"老婆很芒"
490,116.33,39.93,339510,4890,46,35,5,15,true,false,0,false,"张亮麻辣烫（厂洼店）"
491,116.33,39.93,256860,4240,42,33,4,0,false,false,0,false,"张亮麻辣烫阜成门店"
492,116.33,39.93,1820333,3913,48,33,4,15,true,false,0,false,"虾饭先生（西直门店）"
493,116.33,39.93,1081706,3564,48,61,8,0,true,false,0,false,"果腿儿鲜果切"
494,116.33,39.93,458637,3516,46,34,4,15,true,false,0,false,"焦耳川式快餐（航天桥店）"
495,116.33,39.93,1757868,3303,48,36,4,0,true,false,0,false,"小火慢炖排骨米饭"
496,116.33,39.93,597529,3256,47,35,4,15,true,false,0,false,"张亮麻辣烫（交大店）"
497,116.33,39.93,992459,3049,46,51,6,20,true,false,0,true,"绿茶餐厅（北京西直门凯德MALL店）"
498,116.33,39.93,508811,2987,45,31,3,0,false,false,0,false,"辣妹子湘菜馆（展览路店）"
499,116.33,39.93,10061,2949,48,42,6,35,false,false,0,false,"面和抄手（交大店）"
500,116.33,39.93,168645,2914,47,30,6,20,true,false,0,true,"汉堡王(西直门凯德店19575)"
501,116.33,39.93,267695,2811,45,30,5,20,true,false,0,true,"大鸭梨烤鸭(甘家口店)"
502,116.33,39.93,112745,2793,46,30,6,20,true,false,0,true,"嘉和一品粥(甘家口店)"
503,116.33,39.93,1429281,2768,48,33,4,15,true,false,0,false,"叫了个鸡（紫竹桥店）"
504,116.33,39.93,436371,2739,47,37,7,0,false,false,0,false,"黄焖鸡米饭（北京西站店）"
